,Estimate_Median_value_(dollars),Margin_of_Error_Median_value_(dollars),CensusTract,Geographic_Area_Name
5275,259300.00,17901.00,6067009639,"Census Tract 96.39, Sacramento County, California"
2808,345800.00,17891.00,6037535603,"Census Tract 5356.03, Los Angeles County, California"
82,383200.00,17886.00,6001407700,"Census Tract 4077, Alameda County, California"
7504,231300.00,17874.00,6095253402,"Census Tract 2534.02, Solano County, California"
6087,622100.00,17872.00,6073017033,"Census Tract 170.33, San Diego County, California"
5435,209400.00,17868.00,6071003401,"Census Tract 34.01, San Bernardino County, California"
7890,281600.00,17864.00,6111004000,"Census Tract 40, Ventura County, California"
2943,270500.00,17855.00,6037553602,"Census Tract 5536.02, Los Angeles County, California"
4910,192800.00,17832.00,6065046403,"Census Tract 464.03, Riverside County, California"
3150,338800.00,17831.00,6037602002,"Census Tract 6020.02, Los Angeles County, California"
2730,295600.00,17831.00,6037531901,"Census Tract 5319.01, Los Angeles County, California"
3170,357900.00,17826.00,6037602700,"Census Tract 6027, Los Angeles County, California"
6003,331400.00,17822.00,6073014002,"Census Tract 140.02, San Diego County, California"
5262,239600.00,17822.00,6067009616,"Census Tract 96.16, Sacramento County, California"
8023,432200.00,17809.00,6113010606,"Census Tract 106.06, Yolo County, California"
1988,228200.00,17803.00,6037242000,"Census Tract 2420, Los Angeles County, California"
5863,460800.00,17802.00,6073009000,"Census Tract 90, San Diego County, California"
7507,234300.00,17795.00,6095253500,"Census Tract 2535, Solano County, California"
4402,424200.00,17794.00,6059110203,"Census Tract 1102.03, Orange County, California"
4597,227100.00,17785.00,6065041407,"Census Tract 414.07, Riverside County, California"
2413,346600.00,17784.00,6037408301,"Census Tract 4083.01, Los Angeles County, California"
6231,324400.00,17784.00,6073020109,"Census Tract 201.09, San Diego County, California"
5255,224200.00,17757.00,6067009608,"Census Tract 96.08, Sacramento County, California"
5600,162600.00,17754.00,6071010022,"Census Tract 100.22, San Bernardino County, California"
5239,338100.00,17752.00,6067009328,"Census Tract 93.28, Sacramento County, California"
5247,225500.00,17749.00,6067009407,"Census Tract 94.07, Sacramento County, California"
3879,593000.00,17746.00,6059011709,"Census Tract 117.09, Orange County, California"
4672,169800.00,17746.00,6065042519,"Census Tract 425.19, Riverside County, California"
5180,413300.00,17733.00,6067008501,"Census Tract 85.01, Sacramento County, California"
4834,223000.00,17733.00,6065044804,"Census Tract 448.04, Riverside County, California"
7568,342500.00,17722.00,6097152903,"Census Tract 1529.03, Sonoma County, California"
7548,438300.00,17701.00,6097151504,"Census Tract 1515.04, Sonoma County, California"
1022,101400.00,17695.00,6029002813,"Census Tract 28.13, Kern County, California"
673,348900.00,17691.00,6017030807,"Census Tract 308.07, El Dorado County, California"
905,257800.00,17688.00,6023000400,"Census Tract 4, Humboldt County, California"
3730,207900.00,17684.00,6053011304,"Census Tract 113.04, Monterey County, California"
4909,151300.00,17680.00,6065046402,"Census Tract 464.02, Riverside County, California"
420,134700.00,17679.00,6007003502,"Census Tract 35.02, Butte County, California"
2343,335000.00,17677.00,6037404802,"Census Tract 4048.02, Los Angeles County, California"
2326,362800.00,17674.00,6037403902,"Census Tract 4039.02, Los Angeles County, California"
1130,220000.00,17670.00,6031000602,"Census Tract 6.02, Kings County, California"
4246,366500.00,17669.00,6059087701,"Census Tract 877.01, Orange County, California"
2179,620700.00,17659.00,6037301501,"Census Tract 3015.01, Los Angeles County, California"
7888,286700.00,17659.00,6111003802,"Census Tract 38.02, Ventura County, California"
3131,314700.00,17653.00,6037600912,"Census Tract 6009.12, Los Angeles County, California"
2433,458700.00,17642.00,6037408705,"Census Tract 4087.05, Los Angeles County, California"
8010,257700.00,17637.00,6113010312,"Census Tract 103.12, Yolo County, California"
3054,565300.00,17632.00,6037574000,"Census Tract 5740, Los Angeles County, California"
7876,352600.00,17632.00,6111003011,"Census Tract 30.11, Ventura County, California"
6898,171900.00,17631.00,6083002706,"Census Tract 27.06, Santa Barbara County, California"
6498,135200.00,17630.00,6077001400,"Census Tract 14, San Joaquin County, California"
7515,351400.00,17629.00,6097150305,"Census Tract 1503.05, Sonoma County, California"
1835,345600.00,17621.00,6037219700,"Census Tract 2197, Los Angeles County, California"
7730,128100.00,17618.00,6103000700,"Census Tract 7, Tehama County, California"
7566,367700.00,17608.00,6097152801,"Census Tract 1528.01, Sonoma County, California"
5609,112200.00,17608.00,6071010411,"Census Tract 104.11, San Bernardino County, California"
752,104600.00,17608.00,6019003301,"Census Tract 33.01, Fresno County, California"
6006,307900.00,17605.00,6073014200,"Census Tract 142, San Diego County, California"
4671,192500.00,17604.00,6065042518,"Census Tract 425.18, Riverside County, California"
2797,266600.00,17603.00,6037534900,"Census Tract 5349, Los Angeles County, California"
1310,334300.00,17602.00,6037119800,"Census Tract 1198, Los Angeles County, California"
825,362600.00,17598.00,6019005513,"Census Tract 55.13, Fresno County, California"
4133,340900.00,17594.00,6059074200,"Census Tract 742, Orange County, California"
4129,363000.00,17591.00,6059074108,"Census Tract 741.08, Orange County, California"
6679,597000.00,17584.00,6081600300,"Census Tract 6003, San Mateo County, California"
5622,169400.00,17584.00,6071010802,"Census Tract 108.02, San Bernardino County, California"
2978,289100.00,17583.00,6037554801,"Census Tract 5548.01, Los Angeles County, California"
4958,232000.00,17580.00,6065941400,"Census Tract 9414, Riverside County, California"
1149,191900.00,17572.00,6033000300,"Census Tract 3, Lake County, California"
2674,353300.00,17558.00,6037503202,"Census Tract 5032.02, Los Angeles County, California"
6617,236800.00,17558.00,6077005308,"Census Tract 53.08, San Joaquin County, California"
267,641600.00,17552.00,6001441302,"Census Tract 4413.02, Alameda County, California"
1465,387300.00,17552.00,6037134904,"Census Tract 1349.04, Los Angeles County, California"
5624,170400.00,17548.00,6071010804,"Census Tract 108.04, San Bernardino County, California"
338,839400.00,17544.00,6001450751,"Census Tract 4507.51, Alameda County, California"
2252,385700.00,17544.00,6037401203,"Census Tract 4012.03, Los Angeles County, California"
7873,578700.00,17537.00,6111002901,"Census Tract 29.01, Ventura County, California"
4367,425400.00,17531.00,6059099801,"Census Tract 998.01, Orange County, California"
2161,631300.00,17518.00,6037300301,"Census Tract 3003.01, Los Angeles County, California"
3388,249800.00,17511.00,6037910207,"Census Tract 9102.07, Los Angeles County, California"
4819,109800.00,17503.00,6065044509,"Census Tract 445.09, Riverside County, California"
7446,556000.00,17502.00,6095252104,"Census Tract 2521.04, Solano County, California"
4839,154600.00,17495.00,6065044907,"Census Tract 449.07, Riverside County, California"
3667,190900.00,17488.00,6047002301,"Census Tract 23.01, Merced County, California"
5117,168700.00,17484.00,6067007428,"Census Tract 74.28, Sacramento County, California"
4742,293800.00,17466.00,6065043250,"Census Tract 432.50, Riverside County, California"
1943,262200.00,17459.00,6037237402,"Census Tract 2374.02, Los Angeles County, California"
5268,360100.00,17446.00,6067009632,"Census Tract 96.32, Sacramento County, California"
5199,240700.00,17437.00,6067008909,"Census Tract 89.09, Sacramento County, California"
5591,134100.00,17434.00,6071010013,"Census Tract 100.13, San Bernardino County, California"
4445,322200.00,17426.00,6061021035,"Census Tract 210.35, Placer County, California"
5828,443300.00,17424.00,6073008350,"Census Tract 83.50, San Diego County, California"
5313,356900.00,17410.00,6071000501,"Census Tract 5.01, San Bernardino County, California"
4703,264100.00,17406.00,6065042738,"Census Tract 427.38, Riverside County, California"
5032,92900.00,17399.00,6067005002,"Census Tract 50.02, Sacramento County, California"
758,121300.00,17396.00,6019003702,"Census Tract 37.02, Fresno County, California"
5419,243800.00,17393.00,6071002607,"Census Tract 26.07, San Bernardino County, California"
4825,214500.00,17392.00,6065044520,"Census Tract 445.20, Riverside County, California"
5197,161100.00,17387.00,6067008907,"Census Tract 89.07, Sacramento County, California"
4941,295000.00,17386.00,6065050700,"Census Tract 507, Riverside County, California"
2975,592900.00,17384.00,6037554522,"Census Tract 5545.22, Los Angeles County, California"
3639,360400.00,17382.00,6047000702,"Census Tract 7.02, Merced County, California"
6054,366900.00,17380.00,6073016609,"Census Tract 166.09, San Diego County, California"
6884,286300.00,17375.00,6083002211,"Census Tract 22.11, Santa Barbara County, California"
7754,261500.00,17364.00,6107001003,"Census Tract 10.03, Tulare County, California"
1312,291700.00,17356.00,6037120010,"Census Tract 1200.10, Los Angeles County, California"
4617,249100.00,17355.00,6065041813,"Census Tract 418.13, Riverside County, California"
7020,343600.00,17351.00,6085503504,"Census Tract 5035.04, Santa Clara County, California"
3354,61000.00,17348.00,6037900605,"Census Tract 9006.05, Los Angeles County, California"
4392,436500.00,17342.00,6059110110,"Census Tract 1101.10, Orange County, California"
973,81700.00,17339.00,6029000300,"Census Tract 3, Kern County, California"
3705,370200.00,17335.00,6053010305,"Census Tract 103.05, Monterey County, California"
626,181300.00,17325.00,6013379000,"Census Tract 3790, Contra Costa County, California"
4490,359600.00,17315.00,6061022900,"Census Tract 229, Placer County, California"
1424,352900.00,17311.00,6037131300,"Census Tract 1313, Los Angeles County, California"
4733,302400.00,17299.00,6065043229,"Census Tract 432.29, Riverside County, California"
436,155800.00,17299.00,6011000400,"Census Tract 4, Colusa County, California"
5349,217200.00,17293.00,6071001310,"Census Tract 13.10, San Bernardino County, California"
4755,243400.00,17283.00,6065043274,"Census Tract 432.74, Riverside County, California"
4529,224900.00,17277.00,6065031401,"Census Tract 314.01, Riverside County, California"
5730,339600.00,17259.00,6073003213,"Census Tract 32.13, San Diego County, California"
201,378700.00,17225.00,6001433500,"Census Tract 4335, Alameda County, California"
2676,410300.00,17218.00,6037503302,"Census Tract 5033.02, Los Angeles County, California"
2727,273400.00,17214.00,6037531701,"Census Tract 5317.01, Los Angeles County, California"
3474,449600.00,17212.00,6037920322,"Census Tract 9203.22, Los Angeles County, California"
3438,282300.00,17205.00,6037920029,"Census Tract 9200.29, Los Angeles County, California"
295,621800.00,17196.00,6001442700,"Census Tract 4427, Alameda County, California"
4568,388000.00,17185.00,6065040806,"Census Tract 408.06, Riverside County, California"
4319,592300.00,17170.00,6059099242,"Census Tract 992.42, Orange County, California"
6068,341900.00,17170.00,6073016809,"Census Tract 168.09, San Diego County, California"
5377,476000.00,17162.00,6071002014,"Census Tract 20.14, San Bernardino County, California"
2919,370900.00,17157.00,6037551700,"Census Tract 5517, Los Angeles County, California"
4274,356600.00,17154.00,6059088602,"Census Tract 886.02, Orange County, California"
6533,151200.00,17153.00,6077003217,"Census Tract 32.17, San Joaquin County, California"
7523,469200.00,17151.00,6097150610,"Census Tract 1506.10, Sonoma County, California"
5407,332500.00,17150.00,6071002304,"Census Tract 23.04, San Bernardino County, California"
3380,360200.00,17147.00,6037901213,"Census Tract 9012.13, Los Angeles County, California"
2461,441300.00,17111.00,6037431100,"Census Tract 4311, Los Angeles County, California"
7445,332300.00,17110.00,6095252103,"Census Tract 2521.03, Solano County, California"
7362,278600.00,17110.00,6089010804,"Census Tract 108.04, Shasta County, California"
1307,216500.00,17086.00,6037119342,"Census Tract 1193.42, Los Angeles County, California"
968,209800.00,17081.00,6027000500,"Census Tract 5, Inyo County, California"
5582,123600.00,17076.00,6071009910,"Census Tract 99.10, San Bernardino County, California"
7377,236500.00,17065.00,6089011701,"Census Tract 117.01, Shasta County, California"
7634,219000.00,17047.00,6099000905,"Census Tract 9.05, Stanislaus County, California"
908,286000.00,17041.00,6023000700,"Census Tract 7, Humboldt County, California"
7697,233700.00,17032.00,6099003905,"Census Tract 39.05, Stanislaus County, California"
482,118000.00,17023.00,6013314104,"Census Tract 3141.04, Contra Costa County, California"
7364,90000.00,17015.00,6089010806,"Census Tract 108.06, Shasta County, California"
7620,227700.00,17001.00,6099000404,"Census Tract 4.04, Stanislaus County, California"
4940,348600.00,16995.00,6065050600,"Census Tract 506, Riverside County, California"
2728,335800.00,16994.00,6037531702,"Census Tract 5317.02, Los Angeles County, California"
7705,140600.00,16986.00,6101050201,"Census Tract 502.01, Sutter County, California"
6514,106700.00,16986.00,6077002702,"Census Tract 27.02, San Joaquin County, California"
5210,304100.00,16977.00,6067009011,"Census Tract 90.11, Sacramento County, California"
1443,371600.00,16972.00,6037134002,"Census Tract 1340.02, Los Angeles County, California"
6248,342500.00,16972.00,6073020403,"Census Tract 204.03, San Diego County, California"
4818,106300.00,16971.00,6065044507,"Census Tract 445.07, Riverside County, California"
1264,330100.00,16958.00,6037113233,"Census Tract 1132.33, Los Angeles County, California"
2714,338700.00,16955.00,6037531000,"Census Tract 5310, Los Angeles County, California"
5158,176700.00,16954.00,6067008135,"Census Tract 81.35, Sacramento County, California"
