CensusTract,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
6085506304,Santa Clara,1,4958,2071,0,0,0.0,0,1,0,0,0,1,12.3,78736,0,1,0,1,0,0,0,0,0.0,1825.325897,0.0,0.0,695.6773496,0.0,1825.325897,695.6773496,755.6842136,101.660653,468.6822929,19.18467969,18.34092295,461.7731433,704.6058655,11.85597976,39.80928993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805,2183,221,1452,68,39,995,1503,16,136
6085506305,Santa Clara,1,7191,2490,0,9,0.0012516,0,1,0,0,0,1,11.6,52294,0,1,0,1,0,0,0,0,0.0,3237.927959,0.0,0.0,1116.645989,0.0,3237.927959,1116.645989,1270.850004,163.6141634,579.4427668,11.16914012,43.40410016,1169.447755,1615.422661,16.48189036,80.21255334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994,3014,503,1447,25,109,2093,2917,222,215
6085506401,Santa Clara,1,4380,1915,0,19,0.0043379,0,0,0,0,0,0,6.6,93973,0,1,0,1,0,0,0,0,0.0,576.4977288,0.0,0.0,173.5854646,0.0,576.4977288,173.5854646,436.3286891,7.518618956,82.20898359,0.0,3.272752747,47.16868484,87.3631527,7.988429056,7.782195652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138,2386,226,875,24,54,815,1184,51,72
6085506402,Santa Clara,1,5733,2217,0,174,0.0303506,0,0,0,0,0,0,17.1,85089,0,1,0,1,0,0,0,0,0.0,2944.641835,0.0,0.0,1030.857662,0.0,2944.641835,1030.857662,1630.480161,151.3784865,372.1199625,19.89784893,39.13329429,731.6320762,1092.605785,68.12685923,140.2435047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809,3363,294,788,24,71,1193,1745,99,286
6085506501,Santa Clara,1,7710,2500,0,119,0.0154345,0,1,0,0,0,1,24.2,43026,0,1,0,1,0,0,0,0,0.0,4667.531773,0.0,0.0,2794.669623,0.0,4667.531773,2794.669623,2014.122203,302.8558868,567.3336365,20.5621235,44.13895368,1718.518941,3019.426157,52.47817455,188.0791526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599,3696,471,1142,29,60,2312,4006,123,340
6085506502,Santa Clara,1,3907,1920,0,3,0.0007679,0,0,0,0,0,0,4.6,92054,0,1,0,1,0,0,0,0,0.095879771,1640.858468,0.095879771,0.012757112,241.0234921,0.012757112,1640.858468,241.0234921,1178.030098,39.92889428,223.167216,3.34736973,5.531622344,190.8532699,268.7907037,32.26418931,34.97671643,0.095879771,0.012757112,0.038351908,0.0,0.0,0.0,0.0,0.057527862,0.0,0.002143195,0.001624741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,2938,91,420,11,19,428,615,85,81
6085506503,Santa Clara,1,6045,2631,0,8,0.0013234,0,0,0,0,1,0,10.6,93352,0,1,0,1,0,0,0,1,0.0,2264.998883,0.0,0.0,516.5459567,0.0,2264.998883,516.5459567,1507.014321,59.68696994,375.9696356,2.375947299,23.70050283,296.2514972,545.8022871,142.9669776,22.51561701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449,3788,257,985,28,54,933,1485,307,55
6085506601,Santa Clara,1,4482,1693,0,0,0.0,0,0,0,0,0,0,16.6,107250,0,1,0,1,0,0,0,0,0.0,1263.142614,0.0,0.0,357.2886769,0.0,1263.142614,357.2886769,733.1840373,29.45261496,307.3999848,16.48189852,8.489722515,168.1343507,277.0789374,24.64615943,5.249863663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210,2465,176,1117,36,41,647,949,89,21
6085506603,Santa Clara,1,4070,1399,0,41,0.0100737,0,0,0,0,0,0,6.9,113114,0,1,0,1,0,0,0,0,0.0,3004.912435,0.0,0.0,427.6045401,0.0,3004.912435,427.6045401,2052.888422,18.003582,663.6001994,6.486391269,13.44767472,250.4861733,308.6283844,21.98377414,36.14339419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837,2681,21,966,9,16,377,485,57,49
6085506604,Santa Clara,1,7324,2566,0,12,0.0016384,0,0,0,0,0,0,2.4,131637,0,1,0,1,0,0,0,0,0.0,3587.577383,0.0,0.0,320.0124336,0.0,3587.577383,320.0124336,2336.204642,20.91222242,906.8364416,11.99999972,13.57201354,298.0520657,337.5311268,25.69472989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,4445,203,1927,31,27,691,873,43,0
6085506605,Santa Clara,1,3941,1528,0,9,0.0022837,0,0,0,0,0,0,5.4,98631,0,0,0,0,0,0,0,0,0.0,290.0388677,0.0,0.0,103.8743824,0.0,290.0388677,103.8743824,163.7123347,11.04657257,92.59571072,2.508804798,1.964628518,18.21082113,39.5711134,6.611905004,3.931094926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351,2249,147,909,10,37,589,942,44,55
6085506606,Santa Clara,1,4453,1642,0,9,0.0020211,0,0,0,0,0,0,5.3,99740,0,0,0,0,0,0,0,0,0.0,361.4448476,0.0,0.0,73.75069578,0.0,361.4448476,73.75069578,208.1792661,4.929767079,111.1875524,0.006077297,0.0,37.14218025,44.9797629,1.266356483,7.721677319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910,2478,162,1061,7,33,712,938,58,104
6085506701,Santa Clara,1,3954,1349,0,0,0.0,0,0,0,0,0,0,3.7,111528,0,1,0,1,0,0,0,0,0.0,2499.052808,0.0,0.0,182.2124238,0.0,2499.052808,182.2124238,1511.751247,79.14147259,612.4261034,9.032719463,13.40864017,273.2926161,344.2637088,5.941562546,35.20262425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,2564,88,896,11,19,376,477,6,52
6085506702,Santa Clara,1,5455,2032,0,12,0.0021998,0,0,0,0,1,0,5.3,103491,1,1,1,1,1,0,0,1,554.8623934,5449.960955,554.8623934,90.12011397,1045.90148,90.12011397,5449.960955,1045.90148,3507.031745,243.0000011,930.8110372,14.9999998,65.00000015,689.1181643,992.3071226,163.0613668,132.8662359,554.8623934,90.12011397,395.6401677,19.22547984,94.09987986,0.0,1.112739921,44.78413191,63.50285256,23.20800476,18.59475578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217,3511,243,931,15,65,690,993,170,132
6085506703,Santa Clara,1,3625,1418,0,11,0.0030345,0,0,0,0,0,0,6.5,115189,1,1,1,1,1,0,0,0,527.075816,3207.188091,527.075816,66.40987055,798.3456355,66.40987055,3207.188091,798.3456355,2271.29547,106.8713902,475.2926281,19.82129573,20.49868748,313.4086107,472.6274937,53.26216142,68.08081184,527.075816,66.40987055,408.4297255,5.330870479,66.94046526,3.565623164,0.82174033,41.98739177,57.64625214,0.0,11.09799239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875,2574,115,543,23,23,347,518,47,75
6085506801,Santa Clara,1,5871,2247,0,62,0.0105604,0,0,0,0,0,0,3.7,124615,0,1,0,1,0,0,0,0,0.0,1117.918152,0.0,0.0,116.7270999,0.0,1117.918152,116.7270999,928.7304635,4.463651878,118.6552429,0.0,0.516446776,65.55233787,74.42041015,5.578716051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,4599,34,762,17,26,433,530,67,0
6085506802,Santa Clara,1,5237,1903,0,151,0.0288333,0,0,0,0,0,0,3.7,131902,0,1,0,1,0,0,0,0,0.0,2850.178985,0.0,0.0,184.2850875,0.0,2850.178985,184.2850875,2302.654576,27.88371595,274.9254298,15.4149764,15.84012719,213.4601663,374.597227,39.66474096,23.60395778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,4143,59,550,32,30,423,695,45,44
6085506803,Santa Clara,1,6883,2388,0,39,0.0056661,0,0,0,0,0,0,5.0,117609,1,1,1,1,1,0,0,0,651.2900265,5973.564901,651.2900265,53.28120997,614.0659285,53.28120997,5973.564901,614.0659285,4278.533916,64.51862411,794.1742369,12.05395883,25.14233436,799.1418067,1205.113755,11.20958561,42.75560278,651.2900265,53.28120997,448.7257692,8.39754459,93.32636445,1.904301584,2.323323116,96.61271852,161.0224298,0.047568005,4.611335671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,4960,76,926,14,27,880,1319,14,49
6085506804,Santa Clara,1,3629,1346,0,0,0.0,0,0,0,0,0,0,2.5,163500,0,1,0,1,0,0,0,0,0.0,845.4837161,0.0,0.0,35.91812606,0.0,845.4837161,35.91812606,703.331018,4.875661805,104.4975521,1.0,3.238644898,28.54083568,45.68658983,5.391931208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,2935,10,481,4,12,187,250,8,0
6085506900,Santa Clara,1,7436,2657,0,63,0.0084723,0,0,0,0,0,0,1.9,153250,1,1,1,1,1,0,0,0,3977.903403,6283.637527,3977.903403,325.1481057,486.7458198,325.1481057,6283.637527,486.7458198,5084.115567,33.97841043,761.7981211,11.98299246,13.57473018,378.1876758,477.4343417,62.79115568,11.95393586,3977.903403,325.1481057,3146.309437,20.10173098,528.3841374,6.440953625,9.319351009,267.347763,361.9691461,14.62457428,7.477494729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,6091,38,851,15,14,427,516,131,15
6085507001,Santa Clara,1,6504,2964,0,106,0.0162977,0,0,0,0,0,0,5.0,210758,1,1,1,1,1,0,0,0,1597.760518,4641.789147,1597.760518,102.7478907,297.9682741,102.7478907,4641.789147,297.9682741,4105.090513,27.3119566,322.0164795,4.000000082,11.06625141,172.303944,205.0946707,45.32913016,0.0,1597.760518,102.7478907,1378.005271,11.36991659,130.3267561,2.569583226,5.519926391,69.96906745,64.54097808,19.09189157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,5728,40,455,4,22,255,337,73,0
6085507002,Santa Clara,1,2800,1017,0,93,0.0332143,0,0,0,0,0,0,7.0,232163,1,1,1,1,1,0,0,0,1150.284781,2799.999958,1150.284781,164.4607719,236.4526457,164.4607719,2799.999958,236.4526457,2454.999991,21.00000015,185.9999986,1.000000045,1.999999973,134.9999991,116.9999988,0.0,32.42608665,1150.284781,164.4607719,1026.296877,6.083498375,61.10063824,1.000000045,1.388710231,54.41506366,42.84042183,0.0,12.68570378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,2455,21,186,1,2,135,117,0,33
6085507100,Santa Clara,1,2683,1298,0,1,0.0003727,0,0,0,0,0,0,12.2,130438,0,0,0,0,0,0,0,0,0.0,177.8350747,0.0,0.0,6.351252619,0.0,177.8350747,6.351252619,147.427623,0.881375343,21.15300751,0.0,0.0,8.373065948,7.169627309,3.637546759,2.214556735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,2256,17,221,8,12,169,229,52,45
6085507203,Santa Clara,1,2632,1130,0,26,0.0098784,0,0,0,0,0,0,2.3,145636,0,1,0,1,0,0,0,0,0.045475841,1733.012578,0.045475841,0.004314844,114.4157219,0.004314844,1733.012578,114.4157219,1333.508356,19.99637893,249.1183786,1.0,3.18310222,126.2063754,140.9094674,16.97604208,6.380095977,0.045475841,0.004314844,0.045475841,0.0,0.0,0.0,0.0,0.0,0.0,0.000516771,0.000180619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,2003,23,414,1,8,183,213,23,9
6085507205,Santa Clara,1,4475,1873,0,0,0.0,0,0,0,0,0,0,2.9,170893,0,1,0,1,0,0,0,0,50.29553643,2047.877177,50.29553643,5.117510829,223.4289601,5.117510829,2047.877177,223.4289601,1685.431542,2.828470534,245.53712,0.99999994,2.000000004,111.0800616,121.554782,7.546136678,0.0,50.29553643,5.117510829,44.06435159,0.230286062,3.655817985,0.0,0.0,2.345081208,2.463614641,0.632583701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,3681,18,521,1,3,251,297,9,0
6085507206,Santa Clara,1,2724,983,0,0,0.0,0,0,0,0,0,0,3.3,238173,0,1,0,1,0,0,0,0,487.2498393,2337.674314,487.2498393,30.13749559,174.6280523,30.13749559,2337.674314,174.6280523,1848.248436,6.296348661,367.5847066,0.0,10.6812745,104.863524,116.0585901,24.21835138,8.222190843,487.2498393,30.13749559,361.3324942,0.896062039,106.999365,0.0,1.128009569,16.893906,21.20026457,2.497749678,1.762602995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,2177,10,410,0,11,116,130,34,10
6085507301,Santa Clara,1,6555,2463,0,94,0.0143402,0,0,0,0,1,0,2.8,223171,1,1,1,1,1,0,0,1,3714.874363,6388.342743,3714.874363,414.569485,531.8185159,414.569485,6388.342743,531.8185159,4057.87518,15.85883037,2049.761822,4.00000002,11.99964932,248.8472747,234.6762952,103.6570044,0.0,3714.874363,414.569485,2418.9352,7.286584027,1132.267072,3.965622886,6.452346403,145.9675256,142.8056563,86.35283293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,4161,16,2105,4,12,257,238,97,0
6085507302,Santa Clara,0,2725,1018,0,75,0.0275229,0,0,0,0,0,0,7.8,159671,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2724.999989,307.5783548,1986.000005,8.999999965,578.9999987,3.999999997,6.999999876,139.9999993,119.0000001,25.05222971,32.40041066,2724.999989,307.5783548,1986.000005,8.999999965,578.9999987,3.999999997,6.999999876,139.9999993,119.0000001,25.05222971,32.40041066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,1986,9,579,4,7,140,119,24,31
6085507401,Santa Clara,1,5624,1915,0,5,0.000889,0,0,0,0,0,0,1.9,164375,0,1,0,1,0,0,0,0,252.6818908,4551.302951,252.6818908,5.818844227,195.1007182,5.818844227,4551.302951,195.1007182,1856.766938,6.634356253,2518.500463,5.999999851,4.000000044,159.4012047,110.0405911,18.1111441,8.205658643,252.6818908,5.818844227,99.76140121,0.0,142.4535571,0.0,0.626263751,9.840664752,3.866196261,0.371722366,0.452237349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,2323,14,3079,6,4,198,136,24,10
6085507402,Santa Clara,1,3881,1463,0,24,0.006184,0,0,0,0,0,0,6.3,170521,0,1,0,1,0,0,0,0,0.0,871.7871653,0.0,0.0,108.5206266,0.0,871.7871653,108.5206266,550.6411475,5.03579364,246.9303466,0.406985143,0.0,68.77289972,66.440968,17.02608073,3.33297113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,2481,22,1134,2,4,238,282,80,15
6085507500,Santa Clara,1,5810,1989,0,1,0.0001721,0,0,0,0,0,0,1.6,181111,1,1,1,1,1,0,0,0,679.4504899,3988.270083,679.4504899,64.15535178,254.1978971,64.15535178,3988.270083,254.1978971,1667.088665,8.999823671,2177.294779,4.000000145,0.0,130.8868254,68.60457253,40.79884101,0.0,679.4504899,64.15535178,394.5091805,1.912205394,238.3436857,0.22353629,0.0,44.46188288,22.25891169,10.70811457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,2486,10,3113,4,0,197,111,51,0
6085507600,Santa Clara,1,5563,1971,0,0,0.0,0,0,0,0,0,0,5.0,250000,1,1,1,1,1,0,0,0,3078.499629,4641.934183,3078.499629,246.4699746,305.6057204,246.4699746,4641.934183,305.6057204,2482.129396,14.08435945,1945.663623,2.999999997,9.000000052,188.0568022,132.5590391,25.77448352,12.26117652,3078.499629,246.4699746,1736.066793,11.88299785,1190.357213,1.999999997,7.928818517,130.2637959,96.32225532,15.07993414,8.235270079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,2962,15,2351,3,9,223,142,29,15
6085507701,Santa Clara,1,4039,1362,0,0,0.0,0,0,0,0,0,0,2.7,195163,0,1,0,1,0,0,0,0,2.839558125,552.8533756,2.839558125,0.268884569,45.24973046,0.268884569,552.8533756,45.24973046,229.1467175,1.180587935,294.1834847,0.0,2.40572232,25.93686227,25.29963781,3.585903279,0.0,2.839558125,0.268884569,1.106655598,0.008578725,1.492698193,0.0,0.025736175,0.205889404,0.197310686,0.025042199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,1389,12,2504,0,5,129,113,41,0
6085507702,Santa Clara,1,6126,2054,0,0,0.0,0,0,0,0,0,0,1.4,194115,1,1,1,1,1,0,0,0,3824.168059,6076.371989,3824.168059,121.2455295,241.0284861,121.2455295,6076.371989,241.0284861,2066.962142,16.0000001,3805.811771,2.000000003,6.000000053,179.5980793,108.8598086,31.90311489,0.0,3824.168059,121.2455295,1337.66283,11.78697302,2357.547077,1.670536592,4.171916714,111.3287141,79.70211896,15.12404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,2080,16,3841,2,6,181,109,34,0
6085507703,Santa Clara,1,7706,2741,0,232,0.0301064,0,0,0,0,1,0,3.9,159509,1,1,1,1,1,0,0,1,2654.745928,7253.325449,2654.745928,147.7332293,442.589327,147.7332293,7253.325449,442.589327,3123.061035,33.141639,3724.56381,12.7549487,14.55412478,345.2498952,246.7047446,195.4203981,0.0,2654.745928,147.7332293,1200.993855,19.13890568,1298.248488,5.924746973,3.257853799,127.1820955,74.9672387,17.94676807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,3356,36,3921,13,15,365,258,211,0
6085507805,Santa Clara,1,5397,2017,0,8,0.0014823,0,0,0,0,0,0,6.6,129838,0,1,0,1,0,0,0,0,0.0,2034.657978,0.0,0.0,257.3745974,0.0,2034.657978,257.3745974,721.0964779,19.70055134,1062.422422,8.323357887,9.090354485,214.0248352,254.4489145,34.86402727,12.64172426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,1810,45,3016,18,23,485,498,123,41
6085507806,Santa Clara,1,5889,1953,0,0,0.0,0,0,0,0,0,0,3.3,155509,0,1,0,1,0,0,0,0,0.0,815.1015511,0.0,0.0,59.71744263,0.0,815.1015511,59.71744263,208.4921341,9.35455133,567.5553932,0.0,1.143001258,28.55646695,22.30499911,5.281670585,1.36031311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,1137,23,4486,3,15,225,165,24,10
6085507807,Santa Clara,1,3219,1029,0,0,0.0,0,0,0,0,0,0,4.8,143897,0,1,0,1,0,0,0,0,0.0,2150.391075,0.0,0.0,160.8730128,0.0,2150.391075,160.8730128,396.7041736,0.0,1661.795586,0.0,17.83975694,74.05158064,42.6049183,1.297601387,5.879985897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,638,5,2443,3,21,109,68,7,9
6085507808,Santa Clara,1,5508,1760,0,0,0.0,0,0,0,0,0,0,4.5,174960,1,1,1,1,1,0,0,0,1470.19697,4758.461787,1470.19697,212.1225779,576.6421111,212.1225779,4758.461787,576.6421111,1128.422115,18.271509,3435.604065,2.000000093,5.000000037,169.1640631,119.1041676,10.30388525,14.72838462,1470.19697,212.1225779,380.9749373,4.436331764,1022.640261,1.141117916,0.753279734,60.25104358,37.24729658,4.655970739,4.566577872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640,1285,22,4000,2,5,194,138,15,18
6085507903,Santa Clara,1,4828,1619,0,0,0.0,0,0,0,0,0,0,5.1,150066,0,1,0,1,0,0,0,0,15.76701061,3153.042391,15.76701061,1.02725889,273.1632886,1.02725889,3153.042391,273.1632886,782.6443463,14.77823975,2258.059813,2.076985888,1.000671578,94.48236775,60.7828399,2.622923136,5.697936101,15.76701061,1.02725889,4.264032318,0.057883628,10.94331999,0.0,0.073876746,0.427897382,0.443470502,0.0,0.026879823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,1200,18,3468,3,3,136,101,6,9
6085507904,Santa Clara,1,3367,1095,0,0,0.0,0,0,0,0,0,0,0.5,192083,0,1,0,1,0,0,0,0,0.0,2876.541612,0.0,0.0,161.2342505,0.0,2876.541612,161.2342505,917.5124411,15.04166923,1853.137929,5.581529107,3.000000029,82.26803787,64.65567661,49.2576507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,1096,17,2139,6,3,106,71,54,0
