,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
9284,6073005000,California,San Diego County,1,2227,583,0,128.0,5.75,0,0,0,0,0,1,37.7,30893.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.0,916.0,62.0,40.0,1.0,40.0,1168.0,2010.0,128.0,150.0
9285,6073005100,California,San Diego County,1,7140,3021,0,1982.0,27.76,0,0,0,0,0,1,40.8,64118.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615.0,4103.0,1174.0,394.0,23.0,101.0,1345.0,2381.0,1040.0,395.0
9286,6073005200,California,San Diego County,1,4563,2740,0,493.0,10.8,0,0,0,0,0,1,21.0,64048.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783.0,2781.0,642.0,384.0,23.0,64.0,669.0,911.0,1281.0,409.0
9287,6073005300,California,San Diego County,1,6667,2694,0,3063.0,45.94,0,0,0,0,0,0,19.7,125972.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,4093.0,627.0,502.0,13.0,68.0,1364.0,2209.0,874.0,79.0
9288,6073005400,California,San Diego County,1,7435,4904,0,54.0,0.73,0,0,0,0,0,0,8.9,146563.0,0,1,0,1,0,0,0,0,,869.0,,,135.0,,869.0,135.0,714.0,15.0,95.0,2.0,0.0,44.0,106.0,63.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.0,5923.0,395.0,632.0,17.0,28.0,440.0,844.0,695.0,78.0
9289,6073005500,California,San Diego County,1,198,13,1,185.0,93.43,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,,193.0,,,0.0,,193.0,0.0,110.0,30.0,22.0,0.0,5.0,26.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115.0,30.0,22.0,0.0,5.0,26.0,34.0,0.0,0.0
9290,6073005600,California,San Diego County,1,4463,2816,0,388.0,8.69,0,0,0,0,0,0,8.0,96250.0,0,0,0,0,0,0,0,0,6.0,55.0,6.0,1.0,7.0,1.0,55.0,7.0,38.0,15.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,927.0,3374.0,301.0,425.0,12.0,22.0,329.0,681.0,873.0,170.0
9291,6073005700,California,San Diego County,1,1948,886,0,741.0,38.04,0,1,0,1,1,1,29.9,56429.0,0,1,0,1,0,0,0,1,,1541.0,,,801.0,,1541.0,801.0,1076.0,196.0,85.0,12.0,18.0,154.0,288.0,199.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0,1359.0,252.0,124.0,12.0,25.0,176.0,344.0,239.0,55.0
9292,6073005800,California,San Diego County,1,2725,1653,0,48.0,1.76,0,0,0,0,1,0,8.4,149625.0,0,1,0,1,0,0,0,1,65.0,1951.0,65.0,11.0,325.0,11.0,1951.0,325.0,1537.0,72.0,127.0,0.0,6.0,208.0,356.0,122.0,16.0,65.0,11.0,45.0,9.0,6.0,0.0,1.0,4.0,14.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,589.0,2187.0,87.0,173.0,1.0,9.0,268.0,472.0,234.0,31.0
9293,6073005900,California,San Diego County,1,2821,1883,0,18.0,0.64,0,0,0,0,1,0,8.7,107679.0,0,1,0,1,0,0,0,1,,2821.0,,,543.0,,2821.0,543.0,2235.0,112.0,128.0,8.0,13.0,325.0,532.0,370.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,2235.0,112.0,128.0,8.0,13.0,325.0,532.0,406.0,7.0
9294,6073006000,California,San Diego County,1,3536,2056,0,108.0,3.05,0,0,0,0,0,0,6.1,135625.0,0,1,0,1,0,0,0,0,,3534.0,,,471.0,,3534.0,471.0,3034.0,79.0,174.0,5.0,11.0,231.0,451.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,3036.0,79.0,174.0,5.0,11.0,231.0,451.0,123.0,0.0
9295,6073006100,California,San Diego County,1,2237,1172,0,4.0,0.18,0,0,0,0,0,0,8.9,127826.0,0,1,0,1,0,0,0,0,247.0,2078.0,247.0,75.0,311.0,75.0,2078.0,311.0,1680.0,49.0,101.0,3.0,8.0,236.0,394.0,31.0,57.0,247.0,75.0,175.0,9.0,9.0,0.0,0.0,54.0,71.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,338.0,1804.0,52.0,109.0,4.0,10.0,258.0,430.0,32.0,59.0
9296,6073006200,California,San Diego County,1,144,78,0,32.0,22.22,0,0,0,0,0,0,0.0,,1,1,1,1,1,0,0,0,92.0,144.0,92.0,0.0,0.0,0.0,144.0,0.0,130.0,2.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,92.0,0.0,81.0,2.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,130.0,2.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0
9297,6073006300,California,San Diego County,1,3435,7,1,3416.0,99.45,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0.0,3204.0,0.0,0.0,0.0,0.0,3204.0,0.0,2595.0,135.0,83.0,18.0,51.0,322.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,2782.0,148.0,89.0,19.0,54.0,343.0,644.0,0.0,0.0
9298,6073006500,California,San Diego County,1,2569,1394,0,455.0,17.71,0,1,0,0,0,1,27.0,69286.0,0,1,0,1,0,0,0,0,199.0,1465.0,199.0,80.0,433.0,80.0,1465.0,433.0,1076.0,90.0,69.0,6.0,26.0,197.0,342.0,30.0,45.0,199.0,80.0,137.0,17.0,11.0,0.0,10.0,23.0,48.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1378.0,1894.0,227.0,137.0,8.0,36.0,267.0,479.0,242.0,102.0
9299,6073006600,California,San Diego County,1,1920,487,0,0.0,0.0,0,0,0,0,0,1,12.3,50000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.0,796.0,470.0,177.0,26.0,16.0,435.0,542.0,37.0,58.0
9300,6073006801,California,San Diego County,1,2503,1335,0,23.0,0.92,0,0,0,0,0,0,12.1,82593.0,0,1,0,1,0,0,0,0,,697.0,,,175.0,,697.0,175.0,507.0,74.0,27.0,2.0,8.0,80.0,103.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.0,1965.0,171.0,99.0,10.0,30.0,228.0,316.0,76.0,77.0
9301,6073006802,California,San Diego County,1,5032,2243,0,252.0,5.01,0,0,0,0,0,0,13.3,70993.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.0,3631.0,305.0,259.0,22.0,26.0,789.0,1210.0,137.0,225.0
9302,6073006900,California,San Diego County,1,5148,2174,0,0.0,0.0,0,0,0,0,0,0,14.9,127891.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.0,4565.0,62.0,150.0,7.0,35.0,329.0,523.0,20.0,17.0
9303,6073007002,California,San Diego County,1,2947,1207,0,0.0,0.0,0,0,0,0,0,0,3.8,148185.0,0,1,0,1,0,0,0,0,,883.0,,,80.0,,883.0,80.0,825.0,4.0,19.0,4.0,9.0,21.0,39.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,2734.0,17.0,52.0,18.0,16.0,110.0,190.0,0.0,12.0
9304,6073007100,California,San Diego County,1,5029,2292,0,272.0,5.41,0,0,0,0,1,0,5.5,163827.0,1,1,1,1,1,0,0,1,535.0,3611.0,535.0,69.0,519.0,69.0,3611.0,519.0,3335.0,44.0,79.0,6.0,18.0,130.0,207.0,104.0,0.0,535.0,69.0,503.0,5.0,14.0,1.0,3.0,10.0,33.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,601.0,4662.0,55.0,108.0,7.0,19.0,178.0,299.0,102.0,0.0
9305,6073007200,California,San Diego County,1,5493,1563,0,1593.0,29.0,0,0,0,0,0,0,3.3,151319.0,0,1,0,1,0,0,0,0,0.0,2194.0,0.0,0.0,244.0,0.0,2194.0,244.0,1999.0,32.0,52.0,4.0,11.0,95.0,174.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,457.0,5083.0,56.0,123.0,8.0,19.0,204.0,413.0,57.0,0.0
9306,6073007301,California,San Diego County,1,4948,2771,0,3.0,0.06,0,0,0,0,0,0,6.7,95726.0,0,1,0,1,0,0,0,0,,1040.0,,,243.0,,1040.0,243.0,925.0,19.0,36.0,0.0,3.0,57.0,105.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.0,4438.0,52.0,127.0,8.0,23.0,300.0,445.0,61.0,15.0
9307,6073007302,California,San Diego County,1,2060,859,0,0.0,0.0,0,0,0,0,0,0,5.9,145750.0,0,1,0,1,0,0,0,0,,1918.0,,,220.0,,1918.0,220.0,1799.0,7.0,42.0,2.0,1.0,67.0,131.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,1930.0,7.0,49.0,2.0,1.0,71.0,141.0,22.0,25.0
9308,6073007400,California,San Diego County,1,6590,3064,0,16.0,0.24,0,0,0,0,0,0,8.6,99189.0,0,1,0,1,0,0,0,0,,1652.0,,,464.0,,1652.0,464.0,1322.0,27.0,52.0,7.0,18.0,226.0,261.0,41.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.0,5648.0,104.0,182.0,17.0,41.0,598.0,820.0,134.0,113.0
9309,6073007501,California,San Diego County,1,4040,2239,0,12.0,0.3,0,0,0,0,0,0,19.2,81591.0,0,0,0,0,0,0,0,0,,59.0,,,22.0,,59.0,22.0,52.0,1.0,1.0,0.0,1.0,4.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,3441.0,72.0,83.0,8.0,29.0,407.0,515.0,143.0,35.0
9310,6073007502,California,San Diego County,1,3227,1732,0,120.0,3.72,0,0,0,0,0,0,10.6,105250.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0,2823.0,55.0,78.0,9.0,28.0,234.0,347.0,148.0,60.0
9311,6073007600,California,San Diego County,1,5607,2887,0,114.0,2.03,0,0,0,0,0,0,14.7,98958.0,0,1,0,1,0,0,0,0,132.0,3037.0,132.0,34.0,488.0,34.0,3037.0,488.0,2769.0,30.0,58.0,10.0,14.0,156.0,228.0,49.0,57.0,132.0,34.0,122.0,3.0,4.0,0.0,1.0,2.0,7.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1218.0,5065.0,56.0,142.0,14.0,31.0,299.0,459.0,207.0,94.0
9312,6073007701,California,San Diego County,1,3703,2051,0,2.0,0.05,0,0,0,0,1,0,7.3,74417.0,0,1,0,1,0,0,0,1,,2331.0,,,489.0,,2331.0,489.0,2076.0,22.0,75.0,1.0,14.0,143.0,221.0,153.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0,3281.0,34.0,124.0,3.0,24.0,237.0,374.0,224.0,0.0
9313,6073007702,California,San Diego County,1,3849,2157,0,28.0,0.73,0,0,0,0,0,0,10.9,112863.0,0,1,0,1,0,0,0,0,4.0,2661.0,4.0,0.0,523.0,0.0,2661.0,523.0,2339.0,35.0,97.0,7.0,12.0,170.0,292.0,46.0,104.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,823.0,3388.0,44.0,143.0,13.0,17.0,244.0,398.0,46.0,151.0
9314,6073007800,California,San Diego County,1,5724,2528,0,51.0,0.89,0,0,0,0,1,0,9.4,93377.0,0,1,0,1,0,0,0,1,76.0,3879.0,76.0,26.0,1089.0,26.0,3879.0,1089.0,2798.0,137.0,184.0,14.0,18.0,728.0,1046.0,119.0,113.0,76.0,26.0,47.0,1.0,3.0,1.0,1.0,24.0,32.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1565.0,4191.0,197.0,251.0,19.0,31.0,1035.0,1481.0,143.0,172.0
9315,6073007903,California,San Diego County,1,4487,2442,0,9.0,0.2,0,0,0,0,0,1,20.2,77589.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.0,3910.0,49.0,172.0,9.0,9.0,338.0,519.0,39.0,58.0
9316,6073007905,California,San Diego County,1,2584,1416,0,16.0,0.62,0,0,0,0,0,0,17.3,133438.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.0,2304.0,32.0,85.0,5.0,12.0,146.0,216.0,51.0,19.0
9317,6073007907,California,San Diego County,1,3048,1620,0,109.0,3.58,0,0,0,0,0,0,16.3,70625.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0,2639.0,43.0,88.0,5.0,12.0,261.0,361.0,38.0,36.0
9318,6073007908,California,San Diego County,1,2819,1453,0,0.0,0.0,0,0,0,0,0,1,9.8,58523.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0,2299.0,35.0,84.0,12.0,11.0,378.0,537.0,56.0,41.0
9319,6073007910,California,San Diego County,1,2797,1564,0,38.0,1.36,0,0,0,0,0,0,18.4,88828.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,2454.0,42.0,109.0,4.0,7.0,181.0,272.0,164.0,28.0
9320,6073008002,California,San Diego County,1,2522,1061,0,0.0,0.0,0,0,0,0,0,0,7.3,146897.0,0,1,0,1,0,0,0,0,8.0,2164.0,8.0,1.0,446.0,1.0,2164.0,446.0,2012.0,7.0,61.0,4.0,3.0,77.0,145.0,14.0,45.0,8.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,574.0,2343.0,13.0,67.0,4.0,4.0,91.0,169.0,18.0,55.0
9321,6073008003,California,San Diego County,1,3334,1712,0,0.0,0.0,0,0,0,0,0,0,7.4,124853.0,0,0,0,0,0,0,0,0,,422.0,,,64.0,,422.0,64.0,380.0,3.0,11.0,5.0,4.0,20.0,46.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,2938.0,24.0,99.0,14.0,16.0,243.0,333.0,52.0,8.0
9322,6073008006,California,San Diego County,1,3805,1966,0,23.0,0.6,0,0,0,0,0,0,5.5,126136.0,0,0,0,0,0,0,0,0,,271.0,,,21.0,,271.0,21.0,248.0,1.0,7.0,0.0,0.0,15.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0,3397.0,28.0,118.0,13.0,12.0,237.0,343.0,62.0,11.0
9323,6073008101,California,San Diego County,1,4009,2029,0,40.0,1.0,0,0,0,0,1,0,5.0,131563.0,0,1,0,1,0,0,0,1,48.0,2691.0,48.0,8.0,421.0,8.0,2691.0,421.0,2434.0,14.0,107.0,5.0,9.0,122.0,258.0,106.0,0.0,48.0,8.0,42.0,0.0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,508.0,3595.0,28.0,159.0,6.0,11.0,210.0,386.0,92.0,0.0
9324,6073008102,California,San Diego County,1,3395,1408,0,0.0,0.0,0,0,0,0,0,0,3.5,172500.0,1,1,1,1,1,0,0,0,1233.0,2777.0,1233.0,151.0,375.0,151.0,2777.0,375.0,2556.0,13.0,87.0,7.0,5.0,109.0,186.0,49.0,8.0,1233.0,151.0,1122.0,10.0,48.0,5.0,3.0,46.0,76.0,24.0,4.0,,,,,,,,,,,,,,,,,,,,,,,500.0,3115.0,16.0,103.0,8.0,8.0,145.0,226.0,55.0,10.0
9325,6073008200,California,San Diego County,1,3022,1685,0,266.0,8.8,0,0,0,0,0,0,4.6,141786.0,0,0,0,0,0,0,0,0,,277.0,,,24.0,,277.0,24.0,262.0,1.0,9.0,0.0,0.0,4.0,22.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,2764.0,18.0,131.0,1.0,2.0,106.0,208.0,278.0,0.0
9326,6073008301,California,San Diego County,1,3094,1245,0,261.0,8.44,0,0,0,0,0,0,1.6,148173.0,1,1,1,1,1,0,0,0,2468.0,3094.0,2468.0,168.0,186.0,168.0,3094.0,186.0,2780.0,30.0,149.0,4.0,7.0,124.0,235.0,21.0,8.0,2468.0,168.0,2219.0,25.0,111.0,4.0,7.0,103.0,184.0,16.0,7.0,,,,,,,,,,,,,,,,,,,,,,,197.0,2780.0,30.0,149.0,4.0,7.0,124.0,235.0,20.0,8.0
9327,6073008303,California,San Diego County,1,3446,1506,0,0.0,0.0,0,0,0,0,0,0,7.8,171607.0,1,1,1,1,1,0,0,0,1757.0,3085.0,1757.0,330.0,437.0,330.0,3085.0,437.0,2768.0,16.0,180.0,1.0,4.0,116.0,298.0,7.0,0.0,1757.0,330.0,1562.0,7.0,116.0,0.0,4.0,68.0,177.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,454.0,3087.0,21.0,202.0,1.0,4.0,131.0,324.0,9.0,0.0
9328,6073008305,California,San Diego County,1,10482,810,1,8524.0,81.32,0,1,0,0,0,1,28.9,40956.0,0,1,0,1,0,0,0,0,,1782.0,,,962.0,,1782.0,962.0,961.0,45.0,605.0,0.0,4.0,167.0,214.0,36.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,4957.0,274.0,4172.0,5.0,22.0,1052.0,1168.0,41.0,106.0
9329,6073008306,California,San Diego County,1,2997,1175,0,0.0,0.0,0,0,0,0,0,0,1.2,147474.0,0,1,0,1,0,0,0,0,69.0,1611.0,69.0,2.0,35.0,2.0,1611.0,35.0,1376.0,10.0,141.0,0.0,4.0,81.0,98.0,6.0,6.0,69.0,2.0,58.0,1.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,140.0,2538.0,21.0,268.0,2.0,8.0,160.0,188.0,8.0,11.0
9330,6073008307,California,San Diego County,1,3794,1569,0,30.0,0.79,0,0,0,0,0,0,13.7,137639.0,0,0,0,0,0,0,0,0,,157.0,,,23.0,,157.0,23.0,116.0,1.0,28.0,0.0,0.0,11.0,14.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,3084.0,34.0,449.0,18.0,9.0,200.0,286.0,55.0,8.0
9331,6073008310,California,San Diego County,1,5392,2248,0,8.0,0.15,0,0,0,0,0,0,4.8,181071.0,1,1,1,1,1,0,0,0,3274.0,4952.0,3274.0,451.0,647.0,451.0,4952.0,647.0,4264.0,33.0,388.0,7.0,6.0,253.0,475.0,36.0,0.0,3274.0,451.0,2836.0,21.0,239.0,6.0,4.0,169.0,369.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,791.0,4666.0,35.0,418.0,7.0,6.0,260.0,500.0,37.0,0.0
9332,6073008311,California,San Diego County,1,2884,1111,0,16.0,0.55,0,0,0,0,0,0,5.0,196429.0,1,1,1,1,1,0,0,0,1179.0,2804.0,1179.0,110.0,372.0,110.0,2804.0,372.0,2487.0,10.0,137.0,4.0,5.0,162.0,244.0,52.0,10.0,1179.0,110.0,1066.0,3.0,42.0,3.0,1.0,64.0,118.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,424.0,2558.0,10.0,141.0,4.0,5.0,166.0,248.0,51.0,10.0
9333,6073008312,California,San Diego County,1,3629,1624,0,128.0,3.53,0,0,0,0,0,0,11.2,190707.0,1,1,1,1,1,0,0,0,2441.0,3605.0,2441.0,415.0,535.0,415.0,3605.0,535.0,3177.0,26.0,271.0,2.0,9.0,120.0,262.0,27.0,19.0,2441.0,415.0,2168.0,16.0,167.0,0.0,3.0,86.0,185.0,23.0,13.0,,,,,,,,,,,,,,,,,,,,,,,563.0,3199.0,26.0,272.0,2.0,9.0,121.0,264.0,29.0,19.0
9334,6073008313,California,San Diego County,1,2225,861,0,0.0,0.0,0,0,0,0,0,0,4.2,243229.0,1,1,1,1,1,0,0,0,862.0,1708.0,862.0,62.0,104.0,62.0,1708.0,104.0,1465.0,5.0,145.0,0.0,5.0,88.0,146.0,6.0,2.0,862.0,62.0,737.0,1.0,81.0,0.0,4.0,39.0,93.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,153.0,1902.0,8.0,199.0,0.0,6.0,110.0,193.0,10.0,2.0
9335,6073008324,California,San Diego County,1,6600,2860,0,0.0,0.0,0,0,0,0,0,0,3.4,187750.0,0,1,0,1,0,0,0,0,167.0,3314.0,167.0,14.0,298.0,14.0,3314.0,298.0,2850.0,19.0,279.0,3.0,3.0,160.0,181.0,5.0,0.0,167.0,14.0,148.0,0.0,10.0,0.0,0.0,8.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,669.0,5707.0,46.0,526.0,5.0,15.0,301.0,360.0,13.0,0.0
9336,6073008327,California,San Diego County,1,5775,2385,0,0.0,0.0,0,0,0,0,0,0,4.5,170324.0,0,1,0,1,0,0,0,0,32.0,1217.0,32.0,4.0,130.0,4.0,1217.0,130.0,870.0,6.0,244.0,0.0,2.0,96.0,103.0,4.0,3.0,32.0,4.0,22.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,509.0,4264.0,30.0,1141.0,4.0,7.0,329.0,392.0,40.0,17.0
9337,6073008328,California,San Diego County,1,5162,1628,0,0.0,0.0,0,0,0,0,0,0,3.8,194318.0,1,1,1,1,1,0,0,0,2279.0,3740.0,2279.0,212.0,347.0,212.0,3740.0,347.0,2849.0,25.0,690.0,3.0,4.0,170.0,231.0,11.0,17.0,2279.0,212.0,1809.0,8.0,368.0,1.0,2.0,90.0,126.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,651.0,3638.0,48.0,1192.0,4.0,8.0,272.0,398.0,20.0,31.0
9338,6073008329,California,San Diego County,1,6347,3098,0,0.0,0.0,0,0,0,0,0,0,6.9,119766.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0,4331.0,87.0,1491.0,10.0,20.0,408.0,529.0,96.0,98.0
9339,6073008330,California,San Diego County,1,5668,2021,0,0.0,0.0,0,0,0,0,0,0,5.4,153690.0,0,1,0,1,0,0,0,0,248.0,3304.0,248.0,62.0,772.0,62.0,3304.0,772.0,2495.0,14.0,628.0,4.0,3.0,160.0,193.0,18.0,20.0,248.0,62.0,173.0,5.0,56.0,0.0,0.0,15.0,13.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1248.0,3768.0,27.0,1584.0,4.0,4.0,281.0,368.0,20.0,37.0
9340,6073008331,California,San Diego County,1,2466,880,0,0.0,0.0,0,0,0,0,0,0,3.5,176532.0,0,1,0,1,0,0,0,0,,732.0,,,65.0,,732.0,65.0,600.0,1.0,102.0,0.0,0.0,28.0,43.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,2003.0,10.0,332.0,1.0,0.0,120.0,145.0,2.0,10.0
9341,6073008333,California,San Diego County,1,13748,4583,0,0.0,0.0,0,0,0,0,0,0,4.3,186385.0,1,1,1,1,1,0,0,0,2005.0,9093.0,2005.0,135.0,743.0,135.0,9093.0,743.0,5828.0,88.0,2642.0,7.0,14.0,515.0,651.0,15.0,56.0,2005.0,135.0,1384.0,20.0,501.0,1.0,4.0,94.0,170.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1360.0,8633.0,129.0,4189.0,11.0,20.0,766.0,993.0,33.0,99.0
9342,6073008335,California,San Diego County,1,10541,3178,0,0.0,0.0,0,0,0,0,0,0,7.7,156319.0,1,1,1,1,1,0,0,0,2867.0,6846.0,2867.0,319.0,902.0,319.0,6846.0,902.0,3758.0,141.0,2359.0,23.0,11.0,554.0,559.0,68.0,157.0,2867.0,319.0,1730.0,54.0,848.0,10.0,3.0,223.0,208.0,26.0,67.0,,,,,,,,,,,,,,,,,,,,,,,1472.0,5719.0,218.0,3685.0,28.0,14.0,877.0,906.0,120.0,236.0
9343,6073008336,California,San Diego County,1,2332,735,0,0.0,0.0,0,0,0,0,0,0,1.5,150556.0,0,1,0,1,0,0,0,0,192.0,2241.0,192.0,14.0,142.0,14.0,2241.0,142.0,1593.0,27.0,475.0,2.0,9.0,135.0,181.0,8.0,5.0,192.0,14.0,161.0,3.0,16.0,0.0,0.0,12.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,155.0,1652.0,29.0,497.0,2.0,9.0,143.0,184.0,8.0,5.0
9344,6073008337,California,San Diego County,1,4316,1302,0,0.0,0.0,0,0,0,0,0,0,4.3,160446.0,0,1,0,1,0,0,0,0,,2756.0,,,203.0,,2756.0,203.0,1722.0,65.0,717.0,9.0,8.0,235.0,273.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,2718.0,103.0,1117.0,14.0,12.0,352.0,401.0,22.0,10.0
